kepid,kepler_name,koi_disposition,koi_period,koi_time0bk
11599038,,FALSE POSITIVE,17.421732200,145.9011000
11824222,,CANDIDATE,15.841326270,177.1421090
12302530,Kepler-155 b,CONFIRMED,5.931196562,174.7969080
11904151,Kepler-10 b,CONFIRMED,0.837491225,131.5748580
3239945,Kepler-167 c,CONFIRMED,7.406116760,134.0748100
3239945,Kepler-167 d,CONFIRMED,21.803708000,139.0719900
3541800,,FALSE POSITIVE,4.662290740,169.6555800
3559935,Kepler-576 b,CONFIRMED,29.911188600,194.7112900
3834360,,FALSE POSITIVE,2.908453928,170.1247400
3966801,Kepler-577 b,CONFIRMED,25.695814560,188.7888900
11521048,,FALSE POSITIVE,25.702800030,194.8251200
11656721,Kepler-594 b,CONFIRMED,13.646174780,180.3499100
11853905,Kepler-4 b,CONFIRMED,3.213668926,123.6118780
5866724,Kepler-65 d,CONFIRMED,8.131213890,137.9925400
11669239,Kepler-180 c,CONFIRMED,41.885443300,178.6919000
11669239,Kepler-180 b,CONFIRMED,13.817335870,135.0341300
10600261,Kepler-194 d,CONFIRMED,52.814805100,164.9045600
10656823,Kepler-195 b,CONFIRMED,8.307839120,171.1720100
10656823,Kepler-195 c,CONFIRMED,34.096344100,153.8265400
10676824,Kepler-1724 b,CONFIRMED,6.454429310,173.2147800
10718726,Kepler-618 b,CONFIRMED,3.595769013,170.3691500
12302530,Kepler-155 c,CONFIRMED,52.661526600,183.5205400
12470954,Kepler-554 b,CONFIRMED,1.902208647,170.4496570
6268648,,CANDIDATE,20.605501000,146.5069000
2438264,Kepler-156 c,CONFIRMED,15.906888910,177.9305000
2438264,Kepler-156 b,CONFIRMED,4.973455252,170.8857910
3340312,,FALSE POSITIVE,30.552897200,173.9026900
4049108,,FALSE POSITIVE,4.804469031,169.6352900
4454752,Kepler-578 b,CONFIRMED,1.616883373,169.8039600
8212002,,CANDIDATE,9.553913400,135.5281000
4757437,Kepler-168 c,CONFIRMED,13.193228090,175.6096000
10187017,Kepler-102 d,CONFIRMED,10.311747860,134.0799100
4757437,Kepler-168 b,CONFIRMED,4.425350970,134.5631200
11823054,Kepler-181 c,CONFIRMED,4.302139338,173.4389220
11823054,Kepler-181 b,CONFIRMED,3.137845914,133.5568900
7017274,,CANDIDATE,6.770676370,133.3491400
11913012,,FALSE POSITIVE,3.747823140,171.6663400
11972666,,FALSE POSITIVE,1.091731740,170.3772400
12058931,Kepler-182 c,CONFIRMED,20.684207720,170.1903400
9782691,Kepler-193 c,CONFIRMED,50.698540800,141.3181300
9886221,,FALSE POSITIVE,2.992646500,170.8012800
12366084,,CANDIDATE,0.589376952,131.8694000
9957627,Kepler-1723 b,CONFIRMED,39.752991500,175.4624400
9958962,Kepler-616 b,CONFIRMED,9.997602850,171.7882800
9958962,Kepler-616 c,CONFIRMED,90.411799200,208.5028000
3745690,Kepler-157 c,CONFIRMED,13.540574610,171.6776200
3745690,Kepler-157 b,CONFIRMED,1.732346403,134.5312300
9872283,,CANDIDATE,1.746100570,131.7921000
3745690,Kepler-157 d,CONFIRMED,7.025740900,133.6271300
3833007,Kepler-555 b,CONFIRMED,16.217749170,180.0425000
3847138,Kepler-556 b,CONFIRMED,11.722912120,177.3196000
4833135,,FALSE POSITIVE,8.661374000,177.5427000
4847534,Kepler-579 b,CONFIRMED,9.668573860,174.5348300
4852528,Kepler-80 b,CONFIRMED,7.053527145,176.4741460
4852528,Kepler-80 c,CONFIRMED,9.521644639,177.4848390
4852528,Kepler-80 d,CONFIRMED,3.072146607,134.0300170
4852528,Kepler-80 e,CONFIRMED,4.645382149,134.5893900
12058931,Kepler-182 b,CONFIRMED,9.825784950,131.4249500
12116489,Kepler-595 b,CONFIRMED,25.302918160,188.0601480
12600735,Kepler-596 b,CONFIRMED,21.300204910,189.7059500
10593626,Kepler-22 b,CONFIRMED,289.864067000,133.6971900
3437776,,FALSE POSITIVE,10.297676580,131.7337400
9958962,Kepler-616 d,CONFIRMED,51.067435500,147.6094100
10294465,,FALSE POSITIVE,199.997634930,250.9723100
10388286,Kepler-617 b,CONFIRMED,1.682695938,170.4531170
10600261,Kepler-194 c,CONFIRMED,17.307955480,176.9432600
6462863,Kepler-89 c,CONFIRMED,10.423677439,138.0090410
10600261,Kepler-194 b,CONFIRMED,2.092271150,133.0625800
11904151,Kepler-10 c,CONFIRMED,45.294222970,138.6787250
4384675,,FALSE POSITIVE,260.207173310,258.3488700
4633570,Kepler-158 b,CONFIRMED,16.709206280,174.7541700
4633570,Kepler-158 c,CONFIRMED,28.551581870,185.4767200
5021176,,FALSE POSITIVE,4.045057186,172.6836500
5640085,Kepler-159 b,CONFIRMED,10.139588180,178.4507400
5640085,Kepler-159 c,CONFIRMED,43.585941900,194.6107000
4852528,Kepler-80 f,CONFIRMED,0.986785834,133.1712920
4951877,,CANDIDATE,24.796280100,170.3259500
5282051,,FALSE POSITIVE,5.910376740,171.1516600
10187017,Kepler-102 f,CONFIRMED,27.453614600,145.0286600
5340644,Kepler-580 b,CONFIRMED,8.222413550,172.9565700
3437776,,FALSE POSITIVE,0.635587392,133.4166500
4165473,Kepler-597 b,CONFIRMED,13.023632360,178.5248200
4270253,Kepler-183 c,CONFIRMED,11.637030300,178.8444800
5544450,,CANDIDATE,6.936508540,133.9830900
4270253,Kepler-183 b,CONFIRMED,5.687986750,133.9560700
5122112,,FALSE POSITIVE,3.055171082,171.0990460
10973664,Kepler-619 b,CONFIRMED,5.404269170,172.1855300
10973664,,CANDIDATE,11.678942360,131.5119000
10973664,Kepler-619 c,CONFIRMED,1.208462378,133.6771200
9141746,Kepler-730 c,CONFIRMED,2.851883380,132.1455000
12459913,Kepler-620 b,CONFIRMED,12.913859060,177.2753500
6462863,Kepler-89 e,CONFIRMED,54.319961510,161.2398690
5779852,,FALSE POSITIVE,252.079234700,240.2349230
6042214,,FALSE POSITIVE,27.046278860,171.9552500
6200715,,FALSE POSITIVE,3.723560726,172.1797700
8226050,,CANDIDATE,18.384833100,135.4745000
6291033,Kepler-557 b,CONFIRMED,3.705991661,169.9428600
6889235,,FALSE POSITIVE,5.188671659,125.8793880
6758917,,FALSE POSITIVE,2.236100588,169.6485200
5461440,Kepler-581 b,CONFIRMED,40.606895000,199.2574800
5689351,Kepler-169 e,CONFIRMED,13.767100580,174.8108900
6779260,,CANDIDATE,2.216590500,131.5607000
5689351,Kepler-169 c,CONFIRMED,6.195459500,134.7150700
5689351,Kepler-169 b,CONFIRMED,3.250582010,133.6947200
5689351,Kepler-169 d,CONFIRMED,8.348192090,136.8411100
5303551,,FALSE POSITIVE,2.399069173,171.4541300
5443837,,CANDIDATE,3.658497070,170.5438100
7692093,,FALSE POSITIVE,91.172033000,154.9657000
5709725,Kepler-598 b,CONFIRMED,3.701765401,172.4477800
5709725,Kepler-598 c,CONFIRMED,86.494370400,181.8896700
7700871,,FALSE POSITIVE,5.179688680,136.4614400
9946525,Kepler-148 d,CONFIRMED,51.846889840,170.0807600
9946525,Kepler-148 c,CONFIRMED,4.180048081,173.7192490
2716853,,FALSE POSITIVE,68.832195000,172.1237900
9946525,Kepler-148 b,CONFIRMED,1.729367077,133.8192900
7289157,,FALSE POSITIVE,5.266406140,173.8336370
2695110,,FALSE POSITIVE,44.189389220,209.9896800
7098355,Kepler-558 b,CONFIRMED,29.007891660,170.5534900
7101828,,FALSE POSITIVE,47.878243000,193.2051800
2832589,,CANDIDATE,2.433703498,133.8375900
7269974,Kepler-160 c,CONFIRMED,13.699422660,171.4803600
7269974,Kepler-160 b,CONFIRMED,4.309381978,134.0355200
7440748,Kepler-161 b,CONFIRMED,4.921363900,174.2993220
5689351,Kepler-169 f,CONFIRMED,87.091259400,187.3123100
5780715,,FALSE POSITIVE,1.583160478,169.9652420
10793172,,CANDIDATE,7.978819800,132.2596000
5812960,Kepler-582 b,CONFIRMED,18.492347920,173.4981600
6266741,Kepler-170 b,CONFIRMED,7.930583519,169.5169440
10187017,Kepler-102 c,CONFIRMED,7.071361190,139.9876300
5738496,,FALSE POSITIVE,9.501509260,175.6700200
5774349,Kepler-599 b,CONFIRMED,15.655638660,170.7835800
10285631,,CANDIDATE,10.522866780,137.7884400
5978361,Kepler-1722 b,CONFIRMED,9.178585260,173.0874600
6422367,,FALSE POSITIVE,4.331448390,173.6946600
6501635,Kepler-600 b,CONFIRMED,23.675131530,179.2767600
3217264,Kepler-149 b,CONFIRMED,29.198992190,185.4406310
3217264,Kepler-149 d,CONFIRMED,160.019159800,251.2826100
8554498,,FALSE POSITIVE,7.051856370,133.3669015
6850504,Kepler-20 c,CONFIRMED,10.854095934,138.6080310
3217264,Kepler-149 c,CONFIRMED,55.329139900,186.3154500
3342592,,FALSE POSITIVE,17.177328207,170.5464300
7440748,Kepler-161 c,CONFIRMED,7.064252021,135.3795120
7504328,,CANDIDATE,53.717984940,208.0804200
8219268,,FALSE POSITIVE,43.501748000,164.2859000
7977197,Kepler-162 c,CONFIRMED,19.446391390,170.1023800
7977197,Kepler-162 b,CONFIRMED,6.919869880,134.1159400
7199397,,CANDIDATE,105.881766700,156.9793500
6266741,Kepler-170 c,CONFIRMED,16.665899400,180.2021500
6381846,Kepler-171 b,CONFIRMED,4.166966280,169.7155170
4367854,,FALSE POSITIVE,0.535224793,131.7362900
6381846,Kepler-171 c,CONFIRMED,11.463471650,137.3852100
6381846,Kepler-171 d,CONFIRMED,39.603400000,168.0711400
6422155,Kepler-172 b,CONFIRMED,2.940304817,169.9049600
6665695,Kepler-601 b,CONFIRMED,5.378868001,169.6151200
6707833,Kepler-602 b,CONFIRMED,15.284677250,175.6234500
9785921,,FALSE POSITIVE,73.506021000,163.5692000
6786037,Kepler-603 b,CONFIRMED,21.053499390,171.9245700
6786037,Kepler-603 c,CONFIRMED,127.905412000,246.4640100
6786037,Kepler-603 d,CONFIRMED,6.217160390,131.7185700
4247092,,FALSE POSITIVE,21.056475720,171.1336130
4949751,,FALSE POSITIVE,31.805142780,186.3890500
10157458,,CANDIDATE,4.577974120,135.6305800
5003117,,FALSE POSITIVE,37.609369760,190.7249910
5035972,,FALSE POSITIVE,49.266785280,191.1878870
5218441,,FALSE POSITIVE,3.613757526,171.4225420
5351250,Kepler-150 c,CONFIRMED,7.381980206,173.0726590
8043638,Kepler-559 b,CONFIRMED,17.587516920,176.0773820
8261920,,CANDIDATE,3.016096370,131.5532700
8621348,,FALSE POSITIVE,11.344368220,172.8439200
8773869,,FALSE POSITIVE,1.576341127,170.8814500
8845205,Kepler-560 b,CONFIRMED,18.477626940,185.2690610
8890783,Kepler-561 b,CONFIRMED,58.362057910,196.5554050
8890783,Kepler-561 c,CONFIRMED,5.350156114,195.7613470
6716545,,CANDIDATE,21.942431600,143.8807000
6422155,Kepler-172 c,CONFIRMED,6.388996580,175.4761000
6422155,Kepler-172 d,CONFIRMED,14.627096850,136.2346700
6422155,Kepler-172 e,CONFIRMED,35.118443200,152.1228200
6451936,Kepler-173 c,CONFIRMED,8.005790960,170.5032500
6451936,Kepler-173 b,CONFIRMED,4.263743780,133.7207300
1723078,,CANDIDATE,330.025002000,364.8075000
8056665,Kepler-462 b,CONFIRMED,84.687752400,150.5708400
7025846,,FALSE POSITIVE,2.340523247,170.1975400
7119481,Kepler-604 b,CONFIRMED,25.854999780,192.5748400
7445445,Kepler-184 b,CONFIRMED,10.687582110,169.9311500
7445445,Kepler-184 c,CONFIRMED,20.303035060,176.8028000
8397947,,FALSE POSITIVE,39.093087500,147.6774000
5351250,Kepler-150 d,CONFIRMED,12.560966180,166.7948300
5351250,Kepler-150 e,CONFIRMED,30.826104300,153.0150300
6850504,Kepler-20 b,CONFIRMED,3.696121272,134.5014000
5351250,Kepler-150 b,CONFIRMED,3.428063060,132.3626800
5444548,Kepler-545 b,CONFIRMED,13.249318480,179.5217100
10187017,,FALSE POSITIVE,22.409867700,147.3836600
8891318,,FALSE POSITIVE,363.706662000,204.0206900
9008220,,CANDIDATE,9.391039263,170.5397990
9583881,Kepler-562 b,CONFIRMED,18.009322140,182.4410150
9589524,Kepler-563 b,CONFIRMED,22.184318240,174.5973250
9955262,,CANDIDATE,77.479470400,154.7073400
8019043,,FALSE POSITIVE,0.804895370,132.0521644
11775507,,FALSE POSITIVE,276.323601460,162.1955353
10187017,Kepler-102 b,CONFIRMED,5.286919960,135.8542700
6838050,Kepler-583 b,CONFIRMED,6.510030010,172.9158800
6937692,Kepler-584 b,CONFIRMED,35.181057230,170.0996900
7602070,,FALSE POSITIVE,11.755600120,176.0751900
7812179,,FALSE POSITIVE,17.794219140,169.6052140
1868404,,FALSE POSITIVE,6.126011690,134.8363700
7445445,Kepler-184 d,CONFIRMED,29.022352170,198.3702500
7595157,Kepler-605 b,CONFIRMED,3.383540239,169.6385900
7595157,Kepler-605 c,CONFIRMED,2.358952404,132.6895700
8008206,Kepler-185 c,CONFIRMED,20.729042340,185.4311300
8008206,Kepler-185 b,CONFIRMED,1.632916419,134.5495600
7906892,,CANDIDATE,11.143808600,131.7250000
5449777,,FALSE POSITIVE,7.216951388,176.2830240
5478055,,FALSE POSITIVE,15.852386720,174.2265400
