kepid,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_model_snr,koi_num_transits
4349452,Kepler-25 b,CONFIRMED,0,0,274.50,210
10027247,Kepler-1229 b,CONFIRMED,0,0,15.10,14
6343170,Kepler-1230 b,CONFIRMED,0,0,16.80,54
7107802,Kepler-1231 b,CONFIRMED,0,0,20.30,130
11752632,Kepler-1258 b,CONFIRMED,0,0,22.90,1087
10028535,Kepler-1259 b,CONFIRMED,0,0,35.30,1615
7047207,Kepler-1260 b,CONFIRMED,0,0,20.50,73
9757613,Kepler-26 d,CONFIRMED,0,0,38.20,360
11962284,Kepler-1302 b,CONFIRMED,0,0,14.80,148
6842682,Kepler-1303 b,CONFIRMED,0,0,15.70,136
8890150,Kepler-395 c,CONFIRMED,0,0,11.50,40
8890150,Kepler-395 b,CONFIRMED,0,0,11.20,188
11360805,Kepler-1232 b,CONFIRMED,0,0,20.90,50
9845898,Kepler-1233 b,CONFIRMED,0,0,17.10,22
12453581,Kepler-1234 b,CONFIRMED,0,0,15.60,111
11179076,Kepler-1261 b,CONFIRMED,0,0,17.30,22
5364071,Kepler-49 b,CONFIRMED,0,0,101.10,186
5959719,Kepler-390 b,CONFIRMED,0,0,14.40,199
7021681,Kepler-505 b,CONFIRMED,0,0,106.50,49
4346178,Kepler-1304 b,CONFIRMED,0,0,21.30,86
9664142,Kepler-1305 b,CONFIRMED,0,0,15.40,79
10018233,Kepler-1306 b,CONFIRMED,0,0,15.70,81
8081899,Kepler-1235 b,CONFIRMED,0,0,16.30,328
8478994,Kepler-37 d,CONFIRMED,0,0,179.50,35
8631504,Kepler-1846 b,CONFIRMED,0,0,21.90,92
8110767,Kepler-1685 b,CONFIRMED,0,0,23.30,56
6767840,Kepler-1262 b,CONFIRMED,0,0,19.90,155
8379705,Kepler-1847 b,CONFIRMED,0,0,14.70,117
9896018,Kepler-1859 b,CONFIRMED,0,0,18.40,492
11037511,Kepler-1281 b,CONFIRMED,0,0,18.80,418
9757613,Kepler-26 e,CONFIRMED,0,0,32.40,28
11818872,Kepler-1860 b,CONFIRMED,0,0,12.90,108
11771430,Kepler-1861 b,CONFIRMED,0,0,19.50,37
5513012,Kepler-1310 b,CONFIRMED,0,0,36.70,1523
11253827,Kepler-396 c,CONFIRMED,0,0,63.10,14
7047363,Kepler-1236 b,CONFIRMED,0,0,15.80,46
11968463,Kepler-385 c,CONFIRMED,0,0,28.50,72
11968463,Kepler-385 b,CONFIRMED,0,0,28.80,116
9880190,Kepler-1263 b,CONFIRMED,0,0,19.40,297
5364071,Kepler-49 c,CONFIRMED,0,0,57.40,111
7673841,Kepler-392 b,CONFIRMED,0,0,19.20,247
9827149,Kepler-1282 b,CONFIRMED,0,0,22.90,538
5546691,Kepler-1283 b,CONFIRMED,0,0,15.70,80
12156347,Kepler-1687 b,CONFIRMED,0,0,18.90,233
8547429,Kepler-1866 b,CONFIRMED,0,0,20.40,117
9893318,Kepler-1307 b,CONFIRMED,0,0,16.70,36
8570333,Kepler-1237 b,CONFIRMED,0,0,20.40,18
8478994,Kepler-37 c,CONFIRMED,0,0,32.40,62
5036705,Kepler-1238 b,CONFIRMED,0,0,16.40,319
8947520,Kepler-1264 b,CONFIRMED,0,0,16.90,1382
10468885,Kepler-1284 b,CONFIRMED,0,0,20.90,2013
3861595,Kepler-1658 b,CONFIRMED,0,0,132.70,276
10489206,Kepler-125 b,CONFIRMED,0,0,132.10,253
3426367,Kepler-1308 b,CONFIRMED,0,0,20.70,634
5562090,Kepler-1309 b,CONFIRMED,0,0,15.00,44
6867555,Kepler-1239 b,CONFIRMED,0,0,25.20,224
5339567,Kepler-1240 b,CONFIRMED,0,0,17.10,214
11080405,Kepler-386 c,CONFIRMED,0,0,18.00,50
10059645,Kepler-1265 b,CONFIRMED,0,0,17.70,208
5364071,Kepler-49 d,CONFIRMED,0,0,63.60,499
7183745,Kepler-1266 b,CONFIRMED,0,0,21.40,41
8212002,Kepler-1285 b,CONFIRMED,0,0,22.40,89
8004903,Kepler-1286 b,CONFIRMED,0,0,17.00,57
8883329,Kepler-393 b,CONFIRMED,0,0,20.30,143
8883329,Kepler-393 c,CONFIRMED,0,0,15.20,92
11253827,Kepler-396 b,CONFIRMED,0,0,34.10,32
5514383,Kepler-506 b,CONFIRMED,0,0,35.40,151
8022489,Kepler-1311 d,CONFIRMED,0,0,175.20,7
8022489,Kepler-1311 b,CONFIRMED,0,0,17.00,108
8022489,Kepler-1311 c,CONFIRMED,0,0,25.50,524
9209624,Kepler-387 b,CONFIRMED,0,0,18.50,200
9209624,Kepler-387 c,CONFIRMED,0,0,12.70,110
3354846,Kepler-1241 b,CONFIRMED,0,0,17.20,57
8478994,Kepler-37 b,CONFIRMED,0,0,7.40,
7183745,Kepler-1266 c,CONFIRMED,0,0,15.20,229
9177629,Kepler-1848 b,CONFIRMED,0,0,20.60,237
7778767,Kepler-1267 b,CONFIRMED,0,0,18.90,89
7515762,Kepler-1268 b,CONFIRMED,0,0,15.40,35
5942949,Kepler-1849 b,CONFIRMED,0,0,15.70,20
12120307,Kepler-394 b,CONFIRMED,0,0,15.60,165
12120307,Kepler-394 c,CONFIRMED,0,0,15.30,100
12120307,Kepler-394 d,CONFIRMED,0,0,15.20,232
11701407,Kepler-1214 b,CONFIRMED,0,0,19.90,44
11288051,Kepler-124 b,CONFIRMED,0,0,22.50,302
10813132,Kepler-1215 b,CONFIRMED,0,0,14.30,223
5857540,Kepler-1242 b,CONFIRMED,0,0,26.70,59
7289317,Kepler-1243 b,CONFIRMED,0,0,21.60,82
7879433,Kepler-1850 b,CONFIRMED,0,0,19.10,963
9205907,Kepler-1851 b,CONFIRMED,0,0,20.10,114
8463346,Kepler-436 c,CONFIRMED,0,0,21.20,81
5364071,Kepler-49 e,CONFIRMED,0,0,27.60,61
10489206,Kepler-125 c,CONFIRMED,0,0,11.80,176
10068659,Kepler-1287 b,CONFIRMED,0,0,16.50,117
9395024,Kepler-1216 b,CONFIRMED,0,0,17.70,307
8478994,Kepler-37 e,CONFIRMED,1,0,,
9753154,Kepler-1244 b,CONFIRMED,0,0,15.90,360
9011825,Kepler-1269 b,CONFIRMED,0,0,22.50,33
5174858,Kepler-1852 b,CONFIRMED,0,0,17.30,166
11074835,Kepler-1270 b,CONFIRMED,0,0,26.10,182
1996180,Kepler-1271 b,CONFIRMED,0,0,23.80,440
6269070,Kepler-1288 b,CONFIRMED,0,0,14.20,379
12254378,Kepler-1217 b,CONFIRMED,0,0,24.50,654
7604328,Kepler-1245 b,CONFIRMED,0,0,19.00,297
11236244,Kepler-1246 b,CONFIRMED,0,0,16.00,90
9837685,Kepler-1247 b,CONFIRMED,0,0,22.60,86
5042210,Kepler-1838 b,CONFIRMED,0,0,27.10,111
12454461,Kepler-1248 b,CONFIRMED,0,0,18.80,176
9635606,Kepler-1853 b,CONFIRMED,0,0,13.50,27
3728701,Kepler-1272 b,CONFIRMED,0,0,19.60,28
1849702,Kepler-1854 b,CONFIRMED,0,0,15.80,36
9390653,Kepler-504 b,CONFIRMED,0,0,112.20,138
11187837,Kepler-1663 b,CONFIRMED,0,0,80.10,77
8025596,Kepler-1290 b,CONFIRMED,0,0,15.90,290
8494617,Kepler-1218 b,CONFIRMED,0,0,24.00,60
10289119,Kepler-1219 b,CONFIRMED,0,0,25.40,64
7382313,Kepler-1220 b,CONFIRMED,0,0,15.40,183
8544992,Kepler-388 b,CONFIRMED,0,0,21.40,431
8544992,Kepler-388 c,CONFIRMED,0,0,14.90,98
11295426,Kepler-68 b,CONFIRMED,0,0,289.60,252
12306058,Kepler-391 b,CONFIRMED,0,0,20.60,179
6183511,Kepler-1855 b,CONFIRMED,0,0,20.40,1423
12469800,Kepler-1856 b,CONFIRMED,0,0,21.40,1029
4915638,Kepler-1291 b,CONFIRMED,0,0,14.90,154
8081905,Kepler-1292 b,CONFIRMED,0,0,17.90,344
11465950,Kepler-1862 b,CONFIRMED,0,0,17.50,84
4665571,Kepler-1834 b,CONFIRMED,0,0,22.20,225
9269042,Kepler-1221 b,CONFIRMED,0,0,20.00,110
11461433,Kepler-1222 b,CONFIRMED,0,0,17.70,695
11818607,Kepler-1839 b,CONFIRMED,0,0,17.60,266
8380709,Kepler-1249 b,CONFIRMED,0,0,18.10,53
6149910,Kepler-1840 b,CONFIRMED,0,0,23.90,10
5436013,Kepler-1841 b,CONFIRMED,0,0,16.10,51
8676148,Kepler-1273 b,CONFIRMED,0,0,18.30,46
9696358,Kepler-1274 b,CONFIRMED,0,0,20.90,194
4484336,Kepler-1857 b,CONFIRMED,0,0,18.40,120
9757613,Kepler-26 b,CONFIRMED,0,0,137.20,110
10916600,Kepler-1293 b,CONFIRMED,0,0,13.20,239
8429314,Kepler-1294 b,CONFIRMED,0,0,20.70,11
9153570,Kepler-1295 b,CONFIRMED,0,0,11.40,348
11768142,Kepler-1652 b,CONFIRMED,0,0,17.00,38
8481129,Kepler-1223 b,CONFIRMED,0,0,19.70,81
2142522,Kepler-1224 b,CONFIRMED,0,0,16.30,102
9395719,Kepler-1250 b,CONFIRMED,0,0,23.00,508
8753896,Kepler-389 b,CONFIRMED,0,0,18.00,349
11295426,Kepler-68 c,CONFIRMED,0,0,32.20,131
8757824,Kepler-1275 b,CONFIRMED,0,0,12.80,365
9832208,Kepler-1858 b,CONFIRMED,0,0,18.10,15
6124512,Kepler-1296 b,CONFIRMED,0,0,14.10,162
10070468,Kepler-1297 b,CONFIRMED,0,0,17.40,791
7584650,Kepler-1863 b,CONFIRMED,0,0,21.40,31
11337566,Kepler-1298 b,CONFIRMED,0,0,22.00,150
5007345,Kepler-1225 b,CONFIRMED,0,0,21.30,187
12120484,Kepler-1226 b,CONFIRMED,0,0,23.70,81
6429812,Kepler-1227 b,CONFIRMED,0,0,22.50,13
6846911,Kepler-1842 b,CONFIRMED,0,0,19.30,97
5963582,Kepler-1843 b,CONFIRMED,0,0,28.40,51
11403389,Kepler-1251 b,CONFIRMED,0,0,14.10,27
9851662,Kepler-1252 b,CONFIRMED,0,0,16.30,73
8758204,Kepler-1881 b,CONFIRMED,0,0,17.30,9
8733898,Kepler-446 b,CONFIRMED,0,0,48.60,336
8733898,Kepler-446 d,CONFIRMED,0,0,25.40,88
10332213,Kepler-1885 b,CONFIRMED,0,0,18.50,539
7090524,Kepler-1386 b,CONFIRMED,0,0,15.40,204
11133306,Kepler-509 b,CONFIRMED,0,0,110.50,33
5871985,Kepler-1318 b,CONFIRMED,0,0,36.10,7
8292840,Kepler-126 d,CONFIRMED,0,0,81.90,15
9730163,Kepler-445 c,CONFIRMED,0,0,50.50,119
9730163,Kepler-445 b,CONFIRMED,0,0,24.30,195
11453592,Kepler-1319 b,CONFIRMED,0,0,37.10,269
10591855,Kepler-1367 b,CONFIRMED,0,0,17.70,859
7749773,Kepler-1882 b,CONFIRMED,0,0,23.90,98
9451706,Kepler-127 b,CONFIRMED,0,0,22.00,90
10064256,Kepler-1692 b,CONFIRMED,0,0,16.10,224
7609553,Kepler-1387 b,CONFIRMED,0,0,16.70,584
10122538,Kepler-1388 b,CONFIRMED,0,0,23.80,40
10122538,Kepler-1388 c,CONFIRMED,0,0,22.60,88
5480640,Kepler-399 d,CONFIRMED,0,0,34.90,24
5480640,Kepler-399 b,CONFIRMED,0,0,15.20,91
5480640,Kepler-399 c,CONFIRMED,0,0,20.00,51
5175986,Kepler-1320 b,CONFIRMED,0,0,27.30,1506
9008737,Kepler-404 b,CONFIRMED,0,0,9.10,
9008737,Kepler-404 c,CONFIRMED,0,0,8.30,
6521045,Kepler-100 b,CONFIRMED,0,0,38.20,187
6294819,Kepler-1368 b,CONFIRMED,0,0,22.40,1681
11401755,Kepler-36 c,CONFIRMED,0,0,194.90,81
8292840,Kepler-126 c,CONFIRMED,0,0,43.50,59
5272233,Kepler-400 b,CONFIRMED,0,0,23.50,143
5272233,Kepler-400 c,CONFIRMED,0,0,13.50,76
5688910,Kepler-1369 b,CONFIRMED,0,0,20.10,21
6345732,Kepler-1370 b,CONFIRMED,0,0,19.90,51
6345732,Kepler-1370 c,CONFIRMED,0,0,14.20,136
8611257,Kepler-1389 b,CONFIRMED,0,0,20.50,15
10880507,Kepler-1390 b,CONFIRMED,0,0,13.70,160
12206313,Kepler-401 b,CONFIRMED,0,0,39.00,89
12206313,Kepler-401 c,CONFIRMED,0,0,36.20,28
9837661,Kepler-1321 b,CONFIRMED,0,0,65.60,58
7769819,Kepler-1342 b,CONFIRMED,0,0,22.10,515
11874577,Kepler-1875 b,CONFIRMED,0,0,23.70,39
12164564,Kepler-1343 b,CONFIRMED,0,0,20.00,391
10397751,Kepler-1371 b,CONFIRMED,0,0,15.60,386
10397751,Kepler-1371 c,CONFIRMED,0,0,13.90,625
9642292,Kepler-1392 b,CONFIRMED,0,0,20.10,77
6356692,Kepler-1888 b,CONFIRMED,0,0,19.00,119
4991208,Kepler-1393 b,CONFIRMED,0,0,11.90,425
9837661,Kepler-1321 c,CONFIRMED,0,0,36.00,274
9837661,Kepler-1321 d,CONFIRMED,0,0,20.50,94
9092504,Kepler-1322 b,CONFIRMED,0,0,31.60,1355
5383248,Kepler-96 b,CONFIRMED,0,0,125.80,79
9092504,Kepler-1322 c,CONFIRMED,0,0,17.00,167
10001368,Kepler-1344 b,CONFIRMED,0,0,35.40,131
9466429,Kepler-1345 b,CONFIRMED,0,0,28.40,31
8885643,Kepler-1346 b,CONFIRMED,0,0,19.90,397
5652893,Kepler-1347 b,CONFIRMED,0,0,22.60,93
8681833,Kepler-1372 b,CONFIRMED,0,0,17.20,1016
4138951,Kepler-1373 b,CONFIRMED,0,0,15.90,1032
3102384,Kepler-454 b,CONFIRMED,0,0,82.00,129
10471515,Kepler-1395 b,CONFIRMED,0,0,12.20,351
8760040,Kepler-1396 b,CONFIRMED,0,0,19.70,74
10098844,Kepler-1397 b,CONFIRMED,0,0,16.90,24
9467404,Kepler-1323 b,CONFIRMED,0,0,79.70,1440
5184911,Kepler-1324 b,CONFIRMED,0,0,20.80,319
6587105,Kepler-1325 b,CONFIRMED,0,0,27.90,29
11662184,Kepler-1348 b,CONFIRMED,0,0,20.00,49
11127479,Kepler-1349 b,CONFIRMED,0,0,22.10,498
8884274,Kepler-1374 b,CONFIRMED,0,0,17.50,107
7767162,Kepler-1375 b,CONFIRMED,0,0,19.30,341
4385148,Kepler-1886 b,CONFIRMED,0,0,17.00,33
9838468,Kepler-1391 b,CONFIRMED,0,0,20.80,25
8617363,Kepler-1887 b,CONFIRMED,0,0,16.00,65
11401755,Kepler-36 b,CONFIRMED,0,0,35.20,94
7673192,Kepler-402 c,CONFIRMED,0,0,20.10,217
7673192,Kepler-402 e,CONFIRMED,0,0,17.40,103
7673192,Kepler-402 b,CONFIRMED,0,0,18.60,311
7673192,Kepler-402 d,CONFIRMED,0,0,15.30,127
11807274,Kepler-50 b,CONFIRMED,0,0,32.30,171
7670943,Kepler-1713 b,CONFIRMED,0,0,60.80,76
6697756,Kepler-1351 b,CONFIRMED,0,0,23.00,1462
5905822,Kepler-1876 b,CONFIRMED,0,0,24.40,196
10793172,Kepler-1693 b,CONFIRMED,0,0,15.10,110
10793172,Kepler-1693 c,CONFIRMED,0,0,14.40,249
8801316,Kepler-1394 b,CONFIRMED,0,0,16.80,344
12314973,Kepler-450 b,CONFIRMED,0,0,244.70,48
3346154,Kepler-1871 b,CONFIRMED,0,0,30.70,684
5775129,Kepler-1691 b,CONFIRMED,0,0,17.60,270
9898447,Kepler-1877 b,CONFIRMED,0,0,15.90,563
11135308,Kepler-1352 b,CONFIRMED,0,0,20.60,714
6521045,Kepler-100 d,CONFIRMED,0,0,28.80,35
8077137,Kepler-128 b,CONFIRMED,0,0,29.50,91
7019524,Kepler-1376 b,CONFIRMED,0,0,16.70,256
5106313,Kepler-1694 b,CONFIRMED,0,0,16.20,279
9825174,Kepler-1377 b,CONFIRMED,0,0,20.00,1760
5980783,Kepler-1889 b,CONFIRMED,0,0,19.50,30
12008872,Kepler-1327 b,CONFIRMED,0,0,28.40,91
8415200,Kepler-1328 b,CONFIRMED,0,0,26.20,292
9886361,Kepler-403 b,CONFIRMED,0,0,33.80,193
9886361,Kepler-403 c,CONFIRMED,0,0,20.00,23
6528464,Kepler-449 b,CONFIRMED,0,0,62.10,106
5209845,Kepler-1378 b,CONFIRMED,0,0,19.30,97
6129524,Kepler-1379 b,CONFIRMED,0,0,21.20,1287
5794570,Kepler-1312 b,CONFIRMED,0,0,55.10,245
5794570,Kepler-1312 c,CONFIRMED,0,0,19.20,1137
6779260,Kepler-1313 b,CONFIRMED,0,0,40.20,350
11807274,Kepler-50 c,CONFIRMED,0,0,21.00,143
5953297,Kepler-1688 b,CONFIRMED,0,0,17.40,238
7659389,Kepler-1872 b,CONFIRMED,0,0,20.30,298
9472074,Kepler-1873 b,CONFIRMED,0,0,26.30,2391
10842192,Kepler-1329 b,CONFIRMED,0,0,23.10,148
2442448,Kepler-1354 b,CONFIRMED,0,0,28.60,18
11283615,Kepler-1355 b,CONFIRMED,0,0,18.90,833
7605093,Kepler-1356 b,CONFIRMED,0,0,21.00,1013
8077137,Kepler-128 c,CONFIRMED,0,0,20.40,58
7463685,Kepler-1884 b,CONFIRMED,0,0,14.50,148
6878240,Kepler-397 c,CONFIRMED,0,0,73.20,10
6878240,Kepler-397 b,CONFIRMED,0,0,11.40,59
4831728,Kepler-1330 b,CONFIRMED,0,0,25.30,136
6528464,Kepler-449 c,CONFIRMED,0,0,61.20,36
11963206,Kepler-1357 b,CONFIRMED,0,0,16.50,447
8263545,Kepler-1878 b,CONFIRMED,0,0,20.90,253
6937402,Kepler-1380 b,CONFIRMED,0,0,14.00,131
7826659,Kepler-1868 b,CONFIRMED,0,0,69.30,7
8095441,Kepler-1332 b,CONFIRMED,0,0,21.40,116
5881813,Kepler-1333 b,CONFIRMED,0,0,26.70,13
12456601,Kepler-1334 b,CONFIRMED,0,0,26.90,85
7428736,Kepler-1358 b,CONFIRMED,0,0,12.60,185
11129258,Kepler-1381 b,CONFIRMED,0,0,15.80,41
10586004,Kepler-129 b,CONFIRMED,0,0,77.30,69
7202957,Kepler-1869 b,CONFIRMED,0,0,14.80,153
6521045,Kepler-100 c,CONFIRMED,0,0,106.70,104
8892303,Kepler-1314 b,CONFIRMED,0,0,78.00,142
5369827,Kepler-1870 b,CONFIRMED,0,0,20.80,298
6586746,Kepler-1335 b,CONFIRMED,0,0,20.10,165
9962455,Kepler-1336 b,CONFIRMED,0,0,28.20,42
9962455,Kepler-1336 c,CONFIRMED,0,0,17.70,178
6436029,Kepler-1359 b,CONFIRMED,0,0,23.20,19
6197215,Kepler-1879 b,CONFIRMED,0,0,20.00,126
9451706,Kepler-127 d,CONFIRMED,0,0,53.90,25
9244508,Kepler-1360 b,CONFIRMED,0,0,35.30,34
3969687,Kepler-1382 b,CONFIRMED,0,0,30.00,67
6716545,Kepler-1383 b,CONFIRMED,0,0,15.60,101
5185897,Kepler-398 b,CONFIRMED,0,0,36.90,326
5185897,Kepler-398 c,CONFIRMED,0,0,22.90,108
5185897,Kepler-398 d,CONFIRMED,0,0,29.10,187
9881077,Kepler-1337 b,CONFIRMED,0,0,20.20,57
6265792,Kepler-1338 b,CONFIRMED,0,0,21.60,1100
9995402,Kepler-1361 b,CONFIRMED,0,0,16.60,378
5609593,Kepler-1362 b,CONFIRMED,0,0,20.00,10
5436338,Kepler-1880 b,CONFIRMED,0,0,22.50,208
11414465,Kepler-1363 b,CONFIRMED,0,0,18.20,398
10586004,Kepler-129 c,CONFIRMED,0,0,47.90,13
4483138,Kepler-1384 b,CONFIRMED,0,0,19.70,58
9475552,Kepler-1315 b,CONFIRMED,0,0,53.60,1577
9475552,Kepler-1315 c,CONFIRMED,0,0,25.80,170
8292840,Kepler-126 b,CONFIRMED,0,0,48.70,128
10905911,Kepler-1339 b,CONFIRMED,0,0,23.70,469
3545135,Kepler-1689 b,CONFIRMED,0,0,21.30,159
6964929,Kepler-1340 b,CONFIRMED,0,0,26.50,2015
6432345,Kepler-1690 b,CONFIRMED,0,0,26.70,7
11565924,Kepler-1364 b,CONFIRMED,0,0,24.30,103
6607357,Kepler-1365 b,CONFIRMED,0,0,17.40,176
6607357,Kepler-1365 c,CONFIRMED,0,0,15.50,265
9451706,Kepler-127 c,CONFIRMED,0,0,69.70,48
6186964,Kepler-1366 b,CONFIRMED,0,0,19.80,384
9693006,Kepler-1385 b,CONFIRMED,0,0,17.20,463
5128673,Kepler-1316 b,CONFIRMED,0,0,64.60,15
6690836,Kepler-1317 b,CONFIRMED,0,0,50.40,2342
7877978,Kepler-1874 b,CONFIRMED,0,0,21.60,24
12024120,Kepler-507 b,CONFIRMED,0,0,52.50,371
8210018,Kepler-1341 b,CONFIRMED,0,0,29.30,11
3642289,Kepler-135 b,CONFIRMED,0,0,71.60,223
3642289,Kepler-135 c,CONFIRMED,0,0,21.90,115
3662838,Kepler-516 b,CONFIRMED,0,0,88.00,42
5966322,Kepler-517 b,CONFIRMED,0,0,120.10,21
6029239,Kepler-518 b,CONFIRMED,0,0,102.20,158
12404954,Kepler-537 b,CONFIRMED,0,0,51.60,417
9070666,Kepler-1408 b,CONFIRMED,0,0,16.00,120
3642335,Kepler-1410 b,CONFIRMED,0,0,15.40,23
9020114,Kepler-1901 b,CONFIRMED,0,0,13.30,379
6196457,Kepler-92 b,CONFIRMED,0,0,167.60,98
6063220,Kepler-99 b,CONFIRMED,0,0,79.70,291
6071903,Kepler-519 b,CONFIRMED,0,0,35.60,55
6289257,Kepler-520 b,CONFIRMED,0,0,39.00,68
10905239,Kepler-101 b,CONFIRMED,0,0,350.60,386
11623629,Kepler-538 b,CONFIRMED,0,0,135.40,16
4815520,Kepler-1656 b,CONFIRMED,0,0,324.30,33
7175184,Kepler-144 b,CONFIRMED,0,0,27.40,225
7347246,Kepler-1411 b,CONFIRMED,0,0,17.80,14
11403530,Kepler-1412 b,CONFIRMED,0,0,15.40,372
5088536,Kepler-130 b,CONFIRMED,0,0,31.00,160
6609270,Kepler-1902 b,CONFIRMED,0,0,15.90,258
12406807,Kepler-1903 b,CONFIRMED,0,0,13.50,79
5096590,Kepler-1424 b,CONFIRMED,0,0,14.30,45
9650989,Kepler-1905 b,CONFIRMED,0,0,13.10,392
6289257,Kepler-520 c,CONFIRMED,0,0,36.90,252
6291837,Kepler-1715 b,CONFIRMED,0,0,52.50,38
7050989,Kepler-136 b,CONFIRMED,0,0,54.80,119
7175184,Kepler-144 c,CONFIRMED,0,0,24.10,132
8494142,Kepler-145 c,CONFIRMED,0,0,112.20,33
11554435,Kepler-63 b,CONFIRMED,0,0,40.20,144
8494142,Kepler-145 b,CONFIRMED,0,0,32.90,56
6471021,Kepler-539 b,CONFIRMED,0,0,150.40,11
8709688,Kepler-1893 b,CONFIRMED,0,0,16.10,319
11618601,Kepler-1894 b,CONFIRMED,0,0,14.10,482
7582689,Kepler-431 d,CONFIRMED,0,0,15.10,110
7582689,Kepler-431 b,CONFIRMED,0,0,14.70,190
7582689,Kepler-431 c,CONFIRMED,0,0,13.00,140
6196457,Kepler-92 c,CONFIRMED,0,0,67.50,51
7050989,Kepler-136 c,CONFIRMED,0,0,46.40,82
7419318,Kepler-137 c,CONFIRMED,0,0,81.80,73
7419318,Kepler-137 b,CONFIRMED,0,0,76.80,156
7603200,Kepler-138 c,CONFIRMED,0,0,112.80,98
7603200,Kepler-138 d,CONFIRMED,0,0,57.40,55
10905239,Kepler-101 c,CONFIRMED,0,0,11.50,201
7364176,Kepler-1718 b,CONFIRMED,0,0,85.80,10
8686097,Kepler-540 b,CONFIRMED,0,0,92.90,8
12356617,Kepler-1704 b,CONFIRMED,0,0,136.40,
3323887,Kepler-9 b,CONFIRMED,0,0,577.10,67
9716391,Kepler-1413 b,CONFIRMED,0,0,13.80,84
6929841,Kepler-1414 b,CONFIRMED,0,0,15.20,293
5088536,Kepler-130 d,CONFIRMED,0,0,12.20,14
11508644,Kepler-1426 b,CONFIRMED,0,0,14.30,91
8895758,Kepler-1427 b,CONFIRMED,0,0,12.80,1169
7603200,Kepler-138 b,CONFIRMED,0,0,22.00,122
7700622,Kepler-1716 b,CONFIRMED,0,0,90.80,39
8008067,Kepler-139 b,CONFIRMED,0,0,123.20,87
8008067,Kepler-139 c,CONFIRMED,0,0,50.90,9
3323887,Kepler-9 c,CONFIRMED,0,0,366.10,
3323887,Kepler-9 d,CONFIRMED,0,0,48.90,
11137180,Kepler-1895 b,CONFIRMED,0,0,11.90,220
3756264,Kepler-1906 b,CONFIRMED,0,0,17.80,147
11572193,Kepler-1428 b,CONFIRMED,0,0,14.10,127
11285870,Kepler-1429 b,CONFIRMED,0,0,12.40,233
6196457,Kepler-92 d,CONFIRMED,0,0,35.00,27
8121310,Kepler-521 b,CONFIRMED,0,0,92.70,58
8156120,Kepler-522 b,CONFIRMED,0,0,46.10,35
8753657,Kepler-406 b,CONFIRMED,0,0,97.00,555
3942670,Kepler-147 c,CONFIRMED,0,0,29.30,40
3942670,Kepler-147 b,CONFIRMED,0,0,12.20,104
10585738,Kepler-1415 b,CONFIRMED,0,1,18.10,1675
7676423,Kepler-1430 b,CONFIRMED,0,0,16.70,281
11714231,Kepler-1431 b,CONFIRMED,0,0,16.80,228
11720424,Kepler-1432 b,CONFIRMED,0,0,12.90,58
8753657,Kepler-406 c,CONFIRMED,0,0,25.20,261
9139084,Kepler-523 b,CONFIRMED,0,0,11.20,230
3353050,Kepler-541 b,CONFIRMED,0,0,56.70,212
3446746,Kepler-542 b,CONFIRMED,0,0,44.10,102
5695396,Kepler-131 b,CONFIRMED,0,0,84.90,87
8051946,Kepler-1416 b,CONFIRMED,0,0,14.20,898
5445681,Kepler-1417 b,CONFIRMED,0,0,16.60,67
11499192,Kepler-1433 b,CONFIRMED,0,0,15.20,261
12416661,Kepler-1434 b,CONFIRMED,0,0,14.90,166
9881662,Kepler-140 b,CONFIRMED,0,0,58.60,410
9881662,Kepler-140 c,CONFIRMED,0,0,25.50,15
3656121,Kepler-146 b,CONFIRMED,0,0,73.60,36
3656121,Kepler-146 c,CONFIRMED,0,0,34.30,13
3733628,Kepler-543 b,CONFIRMED,0,0,98.20,92
3831053,Kepler-1719 b,CONFIRMED,0,0,87.30,221
5092266,Kepler-1896 b,CONFIRMED,0,0,16.40,26
8751796,Kepler-1435 b,CONFIRMED,0,0,16.30,299
9907129,Kepler-1436 b,CONFIRMED,0,0,14.20,113
9527334,Kepler-461 b,CONFIRMED,0,0,19.60,157
11361646,Kepler-524 b,CONFIRMED,0,0,55.10,171
11361646,Kepler-524 c,CONFIRMED,0,0,18.20,661
10285631,Kepler-525 b,CONFIRMED,0,0,54.20,59
3964109,Kepler-544 b,CONFIRMED,0,0,42.70,49
3544595,Kepler-93 b,CONFIRMED,0,0,287.80,284
5695396,Kepler-131 c,CONFIRMED,0,0,13.50,50
9714550,Kepler-1695 b,CONFIRMED,0,0,15.50,281
6263593,Kepler-1418 b,CONFIRMED,0,0,13.30,44
10252275,Kepler-1907 c,CONFIRMED,0,0,12.30,92
10252275,Kepler-1907 b,CONFIRMED,0,0,11.70,230
11455181,Kepler-1437 b,CONFIRMED,0,0,14.30,121
10290666,Kepler-526 b,CONFIRMED,0,0,72.00,194
10337258,Kepler-527 b,CONFIRMED,0,0,26.80,101
12314973,Kepler-450 c,CONFIRMED,0,0,55.20,83
5450893,Kepler-1890 b,CONFIRMED,0,0,14.80,282
2716801,Kepler-1419 b,CONFIRMED,0,0,14.70,31
7216284,Kepler-1420 b,CONFIRMED,0,0,13.60,203
6945786,Kepler-1909 b,CONFIRMED,0,0,13.60,560
5978170,Kepler-1910 b,CONFIRMED,0,0,13.80,235
5440317,Kepler-1438 b,CONFIRMED,0,0,11.70,578
